"UniqueID","SiteName","Prov","Prov_2","Year","Month","Day","DateObserved","Month_alpha","Observer_anon","Observer_contact_anon","Lat","Long","Source_anon","Source_type","SpeciesAlphaCode","CommonName","LatinName","GroupAs","Individual_HPAIVstatus","AgeClass","BreedingStatus","LandWater","Colony_Y_N","IFcolony_complete_partial_survey","IFcolony_boat_foot_heli_plane","n_FoundNeurological","n_FoundDead","TotalObserved","Comments","id","concatenated_ids_eccc","concatenated_ids_trevor","concatenated_ids_cwhc","concatenated_ids_cfia","Duplicate"
"MT-1164","Ragged Beach, Witless Bay, NL","NL","Newfoundland",2022,7,22,2022-07-22,"July","8305cf9d3b25a9e0748a92e03ae13a13","27919aea5ebfbc69a3ec2d7053a7c6f5",47.24995,-52.8019,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"MT-1206","Gull Island","NL","Newfoundland",2022,7,25,2022-07-25,"July","4700501ce3c925a4386ff6e8fe8444fa","4d6d7c217064badbbaea788ef205fece",47.262278,-52.79,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult",NA,"Water",NA,NA,NA,"2",NA,"2","Found alive on water and euthanized",NA,NA,NA,NA,NA,"unique"
"MT-1237","Point Lance","NL","Newfoundland",2022,7,26,2022-07-26,"July","1d7244e4b14ba59e6f540275f6f3a2e5","abe4d2e5ed4d5da226417dafe0463acf",46.809459,-54.08,"d964586e64933d008f84b9451c2a97ed","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,"Fledgling",NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,"unique"
"MT-3937","Point La Haye","NL","Newfoundland",2022,7,19,2022-07-19,"July","ad526976507e7d621be50356d46ac670","1b1f1fdf53e06c6ef4eb422178e04c31",46.89214,-53.5977,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"unique"
"MT-1257","Mobile Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.247007,-52.839185,"2f05ec00f6b4acd8dfffa81361aa339d","Public","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult","breeding","Land",NA,NA,NA,"0","2","2",NA,NA,NA,NA,NA,NA,"unique"
"MT-3939","St Vincent beach","NL","Newfoundland",2022,7,19,2022-07-19,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",46.78933,-53.6371,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"5","5",NA,NA,NA,NA,NA,NA,NA
"MT-3940","St Vincent beach","NL","Newfoundland",2022,7,19,2022-07-19,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",46.78933,-53.6371,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","DOVE","Dovekie","Alle alle","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA
"MT-3941","St Vincent beach","NL","Newfoundland",2022,7,19,2022-07-19,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",46.78933,-53.6371,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","RAZO","Razorbill","Alca torda","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3942","St Vincent beach","NL","Newfoundland",2022,7,19,2022-07-19,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",46.78933,-53.6371,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","GBBG","Great Black-backed Gull","Larus marinus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","very old carcass",NA,NA,NA,NA,NA,NA
"MT-3943","St Vincent beach","NL","Newfoundland",2022,7,19,2022-07-19,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",46.78933,-53.6371,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","Unknown Shearwater","Unknown Shearwater","Procellariidae sp.","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"5","5",NA,NA,NA,NA,NA,NA,NA
"MT-3944","St Vincent beach","NL","Newfoundland",2022,7,19,2022-07-19,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",46.78933,-53.6371,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA
"MT-3439","Woody Point","NL","Newfoundland",2022,7,17,2022-07-17,"July","4ebe2d485c5c87a8611d23da4a0d4d40","4ff103aff54b9b3bfad1407c9cd6fcea",49.50234,-57.91477,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","2","2","fresh","TB068",NA,NA,NA,NA,NA
"MT-3948","Fair Islands, Freshwarer Bay","NL","Newfoundland",2022,7,24,2022-07-24,"July","0f642d62cdae6a61f320ab6c517ea883","1b1f1fdf53e06c6ef4eb422178e04c31",48.98398,-53.7171,"1394ea661b639e2226e34b2ccff54a96","DFO","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3473","Bay Bulls Harbour","NL","Newfoundland",2022,7,24,2022-07-24,"July","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",47.31861,-52.81463,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","2","2","lat/long given for general area of bay bulls, COMU/TBMU","TB102",NA,NA,NA,NA,NA
"MT-3953","St Bernard's. Burin Peninsular","NL","Newfoundland",2022,8,29,2022-08-29,"August","a3d11c15632e16699af85d60e79bc56b","1b1f1fdf53e06c6ef4eb422178e04c31",47.53009,-54.9437,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3955","Lumsden Beach","NL","Newfoundland",2022,8,30,2022-08-30,"August","6b4a466ee59c4e76af3e0b49535b5b9c","1b1f1fdf53e06c6ef4eb422178e04c31",49.30841,-53.6114,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Land",NA,NA,NA,NA,"10","10","Mix of murres and gannets",NA,NA,NA,NA,NA,NA
"MT-3956","Bay de Verde","NL","Newfoundland",2022,8,31,2022-08-31,"August","9c5ba9b9ce4bb679c1d37f55ab69f030","1b1f1fdf53e06c6ef4eb422178e04c31",48.08496,-52.8956,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1",NA,"1","driveway of 3 masters rd",NA,NA,NA,NA,NA,NA
"MT-3957","Brierly Cove","NL","Newfoundland",2022,7,24,2022-07-24,"July","2f11b9f621c9ca827841b26476aa1076","f02e2b68f3a09e0d386c5b5aeb31ad6f",46.89437,-54.209564,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","approximate location",NA,NA,NA,NA,NA,NA
"MT-3513","Gift Shop, Colony of Avalon Ferryland","NL","Newfoundland",2022,7,29,2022-07-29,"July","20a556d22f85bd4ea7c98950ace0f7d4","1b1f1fdf53e06c6ef4eb422178e04c31",47.03438,-52.87952,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"2","0","2","Spinning in circles and wings splayed and twitching, COMU/TBMU","TB142",NA,NA,NA,NA,"unique"
"MT-3526","Offshore Musgrave Harbour","NL","Newfoundland",2022,7,30,2022-07-30,"July","fc1e5be24594daddd94b67dff7a80943","1b1f1fdf53e06c6ef4eb422178e04c31",49.43927,-53.91829,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Water",NA,NA,NA,"1","1","2","Sick, COMU/TBMU","TB155",NA,NA,NA,NA,NA
"MT-3528","Gooseberry Cove","NL","Newfoundland",2022,7,30,2022-07-30,"July","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",48.03469,-53.64029,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1","1","2","Dying, Fresh","TB157",NA,NA,NA,NA,NA
"MT-3536","Gaskiers Point La Haye Beach","NL","Newfoundland",2022,7,30,2022-07-30,"July","3a0d6488186438f81c5f87fa1b1ac076","1b1f1fdf53e06c6ef4eb422178e04c31",46.8708,-53.61425,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","2","2",NA,"TB169",NA,NA,NA,NA,NA
"MT-3962","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.91544,-54.1852,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3963","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.9046,-54.19583,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3964","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.88801,-54.21652,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3965","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.8801,-54.21652,"2f11b9f621c9ca827841b26476aa1076","Academic","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3966","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","f02e2b68f3a09e0d386c5b5aeb31ad6f",46.81895,-54.19736,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3967","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","f02e2b68f3a09e0d386c5b5aeb31ad6f",46.81895,-54.19736,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA
"MT-3968","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","f02e2b68f3a09e0d386c5b5aeb31ad6f",46.81895,-54.19736,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3969","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","f02e2b68f3a09e0d386c5b5aeb31ad6f",46.81895,-54.19736,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3970","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.81963,-54.20538,"2f11b9f621c9ca827841b26476aa1076","Academic","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3971","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.81991,-54.20614,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3972","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.82106,-54.20663,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3974","Cape St. Mary's","NL","Newfoundland",2022,8,2,2022-08-02,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.85406,-54.20241,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3975","Angel's Cove","NL","Newfoundland",2022,8,4,2022-08-04,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.9181,-54.17997,"2f11b9f621c9ca827841b26476aa1076","Academic","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3577","Deadman's Bay","NL","Newfoundland",2022,8,4,2022-08-04,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.35108,-53.6899,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","2","2",NA,"TB210",NA,NA,NA,NA,NA
"MT-3977","Angel's Cove","NL","Newfoundland",2022,8,4,2022-08-04,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.96476,-54.19059,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","Large, possibly gannet",NA,NA,NA,NA,NA,NA
"MT-3978","Angel's Cove","NL","Newfoundland",2022,8,4,2022-08-04,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.99824,-54.16812,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3580","Lumsden Beach","NL","Newfoundland",2022,8,5,2022-08-05,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.29533,-53.59849,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","2","2","1 briddled","TB213",NA,NA,NA,NA,NA
"MT-3582","1st beach cape freels","NL","Newfoundland",2022,8,5,2022-08-05,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.23485,-53.49496,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","2","2","1 briddled, long/ lat gievn for general area of cape freels","TB215",NA,NA,NA,NA,NA
"MT-3611","Outside islands Burin Bay","NL","Newfoundland",2022,8,14,2022-08-14,"August","9327f74a3a1045aec27762cfc417cdf7","1b1f1fdf53e06c6ef4eb422178e04c31",47.05349,-55.17476,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","2","2","3 dead garnets, 2 dead murres and a seal Paddle, COMU/TBMU","TB246",NA,NA,NA,NA,NA
"MT-3657","Banting Park to Musgrave Harbour beach","NL","Newfoundland",2022,8,16,2022-08-16,"August","0e01e5b0edf80af32d7f8ffe07daa163","1b1f1fdf53e06c6ef4eb422178e04c31",49.41809,-53.88673,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","2","2","5 km, lat/long given for Banting park, COMU/TBMU","TB291",NA,NA,NA,NA,NA
"MT-3983","South St. Bride's","NL","Newfoundland",2022,8,4,2022-08-04,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.91425,-54.18789,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3984","South St. Bride's","NL","Newfoundland",2022,8,4,2022-08-04,"August","2f11b9f621c9ca827841b26476aa1076","f02e2b68f3a09e0d386c5b5aeb31ad6f",46.90387,-54.19972,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3985","South St. Bride's","NL","Newfoundland",2022,8,4,2022-08-04,"August","2f11b9f621c9ca827841b26476aa1076","f02e2b68f3a09e0d386c5b5aeb31ad6f",46.90387,-54.19972,"2f11b9f621c9ca827841b26476aa1076","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA
"MT-3686","Midde Lawn Island","NL","Newfoundland",2022,8,20,2022-08-20,"August","4ebe2d485c5c87a8611d23da4a0d4d40","4ff103aff54b9b3bfad1407c9cd6fcea",46.87743,-55.62183,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","2","2","Date is approximate, COMU/TBMU","TB320",NA,NA,NA,NA,NA
"MT-3814","Copper Island","NL","Newfoundland",2022,8,4,2022-08-04,"August","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",48.5753,-53.7127,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,"unique"
"MT-3988","St. Bride's Harbour","NL","Newfoundland",2022,8,6,2022-08-06,"August","2f11b9f621c9ca827841b26476aa1076","193002a62b9b97e471e3b3ec4461e3ce",46.918476,-54.178311,"2f11b9f621c9ca827841b26476aa1076","Academic","DOVE","Dovekie","Alle alle","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","Approximate location, between harbour buoys",NA,NA,NA,NA,NA,NA
"MT-3823","Braggs Island","NL","Newfoundland",2022,8,5,2022-08-05,"August","7fa24783633030b72e9dc7de501efac1","1b1f1fdf53e06c6ef4eb422178e04c31",48.93568,-53.6696,"3c8b48918dbe01e7edeefb53191e1fbb","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"MT-3766","Carpenters Cove Beach, Bay Bulls","NL","Newfoundland",2022,7,28,2022-07-28,"July","ac77ed4ed1667555dc21fd6c1bc2273d","1b1f1fdf53e06c6ef4eb422178e04c31",47.31183,-52.8124,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"MT-3991","Musgrave Harbour Beach","NL","Newfoundland",2022,7,29,2022-07-29,"July","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.4428806,-53.9304109,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","About 300 m from path to beach, towards Banting - removed later in the day?",NA,NA,NA,NA,NA,NA
"MT-3992","Ocean btw Lumsden and Gull Island","NL","Newfoundland",2022,7,30,2022-07-30,"July","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",48.74788,-53.1721,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","TB: V.approximately in the middle of two locations in the ocean.",NA,NA,NA,NA,NA,NA
"MT-3780","Ragged Beach, Witless Bay","NL","Newfoundland",2022,7,29,2022-07-29,"July","cdb07bf86325f59dd42a2d6a8dcd6fc3","1b1f1fdf53e06c6ef4eb422178e04c31",47.24995,-52.8019,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"MT-3994","Lumsden Beach South","NL","Newfoundland",2022,7,30,2022-07-30,"July","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.299591,-53.592631,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","Freshly dead",NA,NA,NA,NA,NA,NA
"MT-3995","Lumsden Beach South","NL","Newfoundland",2022,7,30,2022-07-30,"July","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.30841,-53.6114,"d1d70e8fa1161350c1ad5279986387c2","Academic","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","Long dead, either NOGA or a gull - only viewed from a distance",NA,NA,NA,NA,NA,NA
"MT-3996","Shalloway","NL","Newfoundland",2022,7,30,2022-07-30,"July","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.394803,-53.81268,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"MT-3998","Beach to the left of the Cape Freels Wharf","NL","Newfoundland",2022,7,31,2022-07-31,"July","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.26129,-53.4979,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","Photo taken by Katrina, viewed from a distance",NA,NA,NA,NA,NA,NA
"MT-3999","James Island","NL","Newfoundland",2022,8,1,2022-08-01,"August","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.57984,-53.7799,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","Washed up dead on James Island",NA,NA,NA,NA,NA,NA
"MT-714",NA,"NL","Newfoundland",2022,6,13,2022-06-13,"June","80126e5039417dedc91f1e418fc9bd97","1d2b3908ac749955bb87f351b2e6e962",48.187619,-60.11092,"d964586e64933d008f84b9451c2a97ed","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"3","3","Mission SOMEC Juin 2022, bird status 99 (dead on water)",NA,NA,NA,NA,NA,NA
"MT-5508","Community beach","NL","Newfoundland",2022,8,6,2022-08-06,"August","7c699423cc47656f512d0dfab848f5dc","56f34e0eb21d254b13b4c933464b0195",48.6347,-53.0476,"bcddf020443ed44b91613939ad94c5dc","CWHC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"1","1","2","Not Swabbed, Bird (murr?) feet stuck in sand, still alive but lethargic. Another about 100feet away found dead.","CWHC.218030.A",NA,NA,NA,NA,NA
"MT-4001","Ocean btw Lumsden and Gull Island","NL","Newfoundland",2022,8,1,2022-08-01,"August","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",48.74788,-53.1721,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","TB: V.approximately in the middle of two locations in the ocean. Observed while at sea for Larval Tows",NA,NA,NA,NA,NA,NA
"MT-4002","Ocean btw Musgrave Harbour and Penguin Islands","NL","Newfoundland",2022,8,2,2022-08-02,"August","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.43887,-53.8543,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","TB: V.approximately in the middle of two locations in the ocean. Observed while at sea for bird and whale acoustics; on water, slowly spinning, head lolling",NA,NA,NA,NA,NA,NA
"MT-4003","Ocean btw Musgrave Harbour and Penguin Islands","NL","Newfoundland",2022,8,2,2022-08-02,"August","d1d70e8fa1161350c1ad5279986387c2","04e3c19ba274717faaf230df6e555e4f",49.43887,-53.8543,"d1d70e8fa1161350c1ad5279986387c2","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"1",NA,"1","TB: V.approximately in the middle of two locations in the ocean. Observed while at sea for bird and whale acoustics; on water, slowly spinning, head lolling",NA,NA,NA,NA,NA,NA
"MT-5531","all along beach in community","NL","Newfoundland",2022,8,16,2022-08-16,"August","8fa12937a06dab32538f3db859231c51","e553d60c3ced1e70d87653671e8ab58a",48.5456,-53.0402,"bcddf020443ed44b91613939ad94c5dc","CWHC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","2","2","Not Swabbed, several of each species dead along shore of Trinity bay North(Little Catalina beach along community.","CWHC.218134.A",NA,NA,NA,NA,NA
